test,year,school,county,city,math,reading,writing,english,science,total
SAT,2014,Premier H S Of Palmview,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2014,Premier H S Of Del Rio,Erath County,Fort Worth,478,460,394,NA,NA,938
SAT,2014,Premier H S Of Fort Worth,Erath County,Fort Worth,580,545,555,NA,NA,1125
SAT,2014,Premier H S Of Laredo,Erath County,Fort Worth,495,555,560,NA,NA,1050
SAT,2014,Premier H S Of Lubbock,Erath County,Fort Worth,455,580,560,NA,NA,1035
SAT,2014,Premier H S Of Midland,Erath County,Fort Worth,460,473,493,NA,NA,933
SAT,2014,Premier H S Of Austin,Erath County,Fort Worth,494,515,480,NA,NA,1009
SAT,2014,Premier H S Of Pharr,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2014,Premier H S Of Mission,Erath County,Fort Worth,430,387,369,NA,NA,817
SAT,2014,Premier H S Of San Antonio,Erath County,Fort Worth,426,464,423,NA,NA,890
SAT,2014,Premier H S Of Waco,Erath County,Fort Worth,363,396,341,NA,NA,759
SAT,2014,Premier H S Of North Austin,Erath County,Fort Worth,465,479,452,NA,NA,944
SAT,2014,Premier H S Of El Paso,Erath County,Fort Worth,437,453,443,NA,NA,890
SAT,2014,Premier H S Of Richardson,Erath County,Fort Worth,415,490,495,NA,NA,905
SAT,2014,Premier H S Of Huntsville,Erath County,Fort Worth,460,523,490,NA,NA,983
SAT,2014,Premier H S Of New Braunfels,Erath County,Fort Worth,452,485,439,NA,NA,937
SAT,2014,Premier H S Of Granbury,Erath County,Fort Worth,469,461,451,NA,NA,931
SAT,2014,Premier H S Of Dayton,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2014,Premier H S Of Lewisville,Erath County,Fort Worth,500,542,496,NA,NA,1042
SAT,2014,Huston Academy,Erath County,Fort Worth,427,463,423,NA,NA,890
SAT,2014,Shoreline Academy,Erath County,Fort Worth,446,467,407,NA,NA,913
SAT,2014,Dublin H S,Erath County,Fort Worth,476,434,419,NA,NA,911
SAT,2014,Stephenville H S,Erath County,Fort Worth,517,494,477,NA,NA,1011
SAT,2014,Huckabay School,Erath County,Fort Worth,495,487,448,NA,NA,982
SAT,2014,Lingleville School,Erath County,Fort Worth,405,400,368,NA,NA,805
SAT,2014,Marlin H S,Falls County,Waco,376,357,366,NA,NA,732
SAT,2014,Rosebud-Lott H S,Falls County,Waco,437,445,435,NA,NA,882
SAT,2014,Bonham H S,Fannin County,Richardson,490,498,475,NA,NA,988
SAT,2014,Dodd City School,Fannin County,Richardson,NA,NA,NA,NA,NA,NA
SAT,2014,Ector H S,Fannin County,Richardson,520,497,427,NA,NA,1017
SAT,2014,Honey Grove H S,Fannin County,Richardson,410,485,425,NA,NA,895
SAT,2014,Leonard H S,Fannin County,Richardson,466,475,448,NA,NA,942
SAT,2014,Savoy H S,Fannin County,Richardson,528,500,483,NA,NA,1028
SAT,2014,Trenton H S,Fannin County,Richardson,488,487,469,NA,NA,975
SAT,2014,Rayburn H S,Fannin County,Richardson,436,452,478,NA,NA,888
SAT,2014,Flatonia Secondary,Fayette County,Austin,460,416,413,NA,NA,876
SAT,2014,La Grange H S,Fayette County,Austin,506,470,465,NA,NA,977
SAT,2014,Schulenburg Secondary,Fayette County,Austin,519,479,451,NA,NA,998
SAT,2014,Fayetteville Schools,Fayette County,Austin,489,475,432,NA,NA,964
SAT,2014,Round Top-Carmine H S,Fayette County,Austin,492,463,463,NA,NA,955
SAT,2014,Roby H S,Fisher County,Abilene,510,535,490,NA,NA,1045
SAT,2014,Floydada H S,Floyd County,Lubbock,455,430,483,NA,NA,885
SAT,2014,Lockney H S,Floyd County,Lubbock,543,485,450,NA,NA,1028
SAT,2014,Crowell H S,Foard County,Wichita Falls,NA,NA,NA,NA,NA,NA
SAT,2014,Lamar Cons H S,Fort Bend County,Houston,490,476,464,NA,NA,965
SAT,2014,B F Terry H S,Fort Bend County,Houston,472,443,432,NA,NA,915
SAT,2014,Foster H S,Fort Bend County,Houston,514,504,485,NA,NA,1018
SAT,2014,George Ranch H S,Fort Bend County,Houston,516,498,483,NA,NA,1014
SAT,2014,Needville H S,Fort Bend County,Houston,502,486,472,NA,NA,988
SAT,2014,Dulles H S,Fort Bend County,Houston,576,532,529,NA,NA,1108
SAT,2014,Willowridge H S,Fort Bend County,Houston,400,379,375,NA,NA,779
SAT,2014,Clements H S,Fort Bend County,Houston,616,573,580,NA,NA,1188
SAT,2014,Kempner H S,Fort Bend County,Houston,535,487,475,NA,NA,1022
SAT,2014,Lawrence E Elkins H S,Fort Bend County,Houston,528,494,486,NA,NA,1022
SAT,2014,Stephen F Austin H S,Fort Bend County,Houston,573,531,526,NA,NA,1104
SAT,2014,Hightower H S,Fort Bend County,Houston,496,479,477,NA,NA,975
SAT,2014,George Bush H S,Fort Bend County,Houston,455,442,431,NA,NA,898
SAT,2014,Thurgood Marshall H S,Fort Bend County,Houston,419,405,389,NA,NA,825
SAT,2014,William B Travis H S,Fort Bend County,Houston,517,494,477,NA,NA,1012
SAT,2014,Ridge Point H S,Fort Bend County,Houston,523,511,490,NA,NA,1034
SAT,2014,Stafford H S,Fort Bend County,Houston,461,441,435,NA,NA,902
SAT,2014,Mt Vernon H S,Franklin County,Mt Pleasant,585,575,535,NA,NA,1160
SAT,2014,Fairfield H S,Freestone County,Waco,526,521,497,NA,NA,1047
SAT,2014,Teague H S,Freestone County,Waco,508,487,455,NA,NA,995
SAT,2014,Wortham H S,Freestone County,Waco,494,498,459,NA,NA,991
SAT,2014,Dilley H S,Frio County,San Antonio,449,431,392,NA,NA,880
SAT,2014,Pearsall H S,Frio County,San Antonio,545,525,550,NA,NA,1070
SAT,2014,Seagraves Schools,Gaines County,Lubbock,375,360,430,NA,NA,735
SAT,2014,Seminole H S,Gaines County,Lubbock,498,466,444,NA,NA,964
SAT,2014,Premier Learning Academy,Galveston County,Houston,475,445,403,NA,NA,920
SAT,2014,Dickinson H S,Galveston County,Houston,474,454,431,NA,NA,928
SAT,2014,Dickinson Continuation Center,Galveston County,Houston,NA,NA,NA,NA,NA,NA
SAT,2014,Ball H S,Galveston County,Houston,475,447,442,NA,NA,922
SAT,2014,Aim College & Career Prep,Galveston County,Houston,403,400,385,NA,NA,803
SAT,2014,High Island H S,Galveston County,Beaumont,423,420,369,NA,NA,843
SAT,2014,La Marque H S,Galveston County,Houston,421,406,394,NA,NA,826
SAT,2014,Texas City H S,Galveston County,Houston,459,445,422,NA,NA,905
SAT,2014,Hitchcock H S,Galveston County,Houston,391,362,338,NA,NA,753
SAT,2014,Santa Fe H S,Galveston County,Houston,482,468,440,NA,NA,950
SAT,2014,Clear Creek H S,Galveston County,Houston,539,520,497,NA,NA,1059
SAT,2014,Clear Lake H S,Galveston County,Houston,601,575,557,NA,NA,1176
SAT,2014,Clear Brook H S,Galveston County,Houston,520,508,484,NA,NA,1028
SAT,2014,Clear View H S,Galveston County,Houston,440,439,397,NA,NA,879
SAT,2014,Clear Springs H S,Galveston County,Houston,519,502,481,NA,NA,1021
SAT,2014,Clear Horizons Early College H S,Galveston County,Houston,593,571,556,NA,NA,1164
SAT,2014,Clear Falls H S,Galveston County,Houston,553,533,513,NA,NA,1086
SAT,2014,Friendswood H S,Galveston County,Houston,567,546,529,NA,NA,1113
SAT,2014,Post H S,Garza County,Lubbock,460,420,410,NA,NA,880
SAT,2014,Southland School,Garza County,Lubbock,NA,NA,NA,NA,NA,NA
SAT,2014,Fredericksburg H S,Gillespie County,Austin,509,504,481,NA,NA,1013
SAT,2014,Harper H S,Gillespie County,Austin,482,475,459,NA,NA,957
SAT,2014,Glasscock County H S,Glasscock County,Midland,NA,NA,NA,NA,NA,NA
SAT,2014,Goliad H S,Goliad County,Victoria,501,458,432,NA,NA,959
SAT,2014,Gonzales H S,Gonzales County,Austin,476,473,465,NA,NA,949
SAT,2014,Nixon-Smiley H S,Gonzales County,Austin,516,470,467,NA,NA,986
SAT,2014,Waelder School,Gonzales County,Austin,376,328,340,NA,NA,704
SAT,2014,McLean School,Gray County,Amarillo,423,443,423,NA,NA,865
SAT,2014,Pampa H S,Gray County,Amarillo,505,490,468,NA,NA,995
SAT,2014,Bells H S,Grayson County,Richardson,506,497,475,NA,NA,1003
SAT,2014,Collinsville H S,Grayson County,Richardson,505,520,525,NA,NA,1025
SAT,2014,Denison H S,Grayson County,Richardson,521,504,470,NA,NA,1024
SAT,2014,Howe H S,Grayson County,Richardson,503,490,465,NA,NA,993
SAT,2014,Sherman H S,Grayson County,Richardson,526,516,491,NA,NA,1042
SAT,2014,Van Alstyne H S,Grayson County,Richardson,512,497,465,NA,NA,1009
SAT,2014,Whitesboro H S,Grayson County,Richardson,496,519,487,NA,NA,1015
SAT,2014,Whitewright H S,Grayson County,Richardson,517,515,499,NA,NA,1032
SAT,2014,Pottsboro H S,Grayson County,Richardson,550,544,536,NA,NA,1094
SAT,2014,S And S Cons H S,Grayson County,Richardson,498,494,478,NA,NA,992
SAT,2014,Gunter H S,Grayson County,Richardson,513,475,482,NA,NA,988
SAT,2014,Tom Bean H S,Grayson County,Richardson,533,515,475,NA,NA,1048
SAT,2014,Dan Chadwick Campus,Gregg County,Kilgore,515,510,460,NA,NA,1025
SAT,2014,Gladewater H S,Gregg County,Kilgore,500,501,466,NA,NA,1001
SAT,2014,Kilgore H S,Gregg County,Kilgore,504,524,483,NA,NA,1027
SAT,2014,Longview H S,Gregg County,Kilgore,493,485,471,NA,NA,978
SAT,2014,Lead Academy H S,Gregg County,Kilgore,375,420,305,NA,NA,795
SAT,2014,Pine Tree H S,Gregg County,Kilgore,516,492,462,NA,NA,1008
SAT,2014,Excel H S Of Choice,Gregg County,Kilgore,NA,NA,NA,NA,NA,NA
SAT,2014,Sabine H S,Gregg County,Kilgore,521,499,453,NA,NA,1020
SAT,2014,Spring Hill H S,Gregg County,Kilgore,540,538,503,NA,NA,1078
SAT,2014,White Oak H S,Gregg County,Kilgore,513,481,471,NA,NA,994
SAT,2014,Anderson-Shiro Jr/Sr H S,Grimes County,Huntsville,479,461,452,NA,NA,940
SAT,2014,Iola H S,Grimes County,Huntsville,487,445,431,NA,NA,933
SAT,2014,Navasota H S,Grimes County,Huntsville,455,459,438,NA,NA,914
SAT,2014,Richards H S,Grimes County,Huntsville,524,474,450,NA,NA,998
SAT,2014,Seguin H S,Guadalupe County,Austin,476,464,441,NA,NA,940
SAT,2014,Samuel Clemens H S,Guadalupe County,San Antonio,509,493,472,NA,NA,1002
SAT,2014,Allison Steele Enhanced Learning C,Guadalupe County,San Antonio,460,437,473,NA,NA,897
SAT,2014,Byron P Steele II H S,Guadalupe County,San Antonio,507,491,456,NA,NA,997
SAT,2014,Navarro H S,Guadalupe County,Austin,504,480,459,NA,NA,984
SAT,2014,Marion H S,Guadalupe County,Austin,492,472,446,NA,NA,963
SAT,2014,Abernathy H S,Hale County,Lubbock,460,445,410,NA,NA,905
SAT,2014,Cotton Center School,Hale County,Lubbock,438,466,420,NA,NA,904
SAT,2014,Hale Center H S,Hale County,Lubbock,385,385,380,NA,NA,770
SAT,2014,Plainview H S,Hale County,Lubbock,555,530,508,NA,NA,1085
SAT,2014,Houston School,Hale County,Lubbock,NA,NA,NA,NA,NA,NA
SAT,2014,Memphis H S,Hall County,Amarillo,NA,NA,NA,NA,NA,NA
SAT,2014,Hamilton H S,Hamilton County,Waco,501,510,495,NA,NA,1011
SAT,2014,Hico H S,Hamilton County,Waco,575,545,558,NA,NA,1120
SAT,2014,Gruver H S,Hansford County,Amarillo,437,450,413,NA,NA,887
SAT,2014,Spearman H S,Hansford County,Amarillo,NA,NA,NA,NA,NA,NA
SAT,2014,Chillicothe H S,Hardeman County,Wichita Falls,NA,NA,NA,NA,NA,NA
SAT,2014,Kountze H S,Hardin County,Beaumont,476,473,440,NA,NA,949
SAT,2014,Silsbee H S,Hardin County,Beaumont,471,481,436,NA,NA,952
SAT,2014,Hardin-Jefferson H S,Hardin County,Beaumont,503,476,455,NA,NA,979
SAT,2014,Lumberton H S,Hardin County,Beaumont,496,484,451,NA,NA,980
SAT,2014,West Hardin H S,Hardin County,Beaumont,455,442,415,NA,NA,897
SAT,2014,George I Sanchez H S,Harris County,Houston,389,353,361,NA,NA,743
SAT,2014,Girls & Boys Prep Academy H S,Harris County,Houston,363,372,378,NA,NA,735
SAT,2014,Raul Yzaguirre School For Success,Harris County,Houston,410,401,383,NA,NA,811
SAT,2014,Ed White Memorial High School,Harris County,Houston,462,453,441,NA,NA,916
SAT,2014,Kipp Houston H S,Harris County,Houston,508,469,493,NA,NA,976
SAT,2014,Kipp Sunnyside H S,Harris County,Houston,443,420,406,NA,NA,863
SAT,2014,Houston Heights Charter School,Harris County,Houston,370,327,303,NA,NA,697
SAT,2014,Jamie's House Charter School,Harris County,Houston,367,326,299,NA,NA,694
SAT,2014,Houston Gateway Academy - Coral Ca,Harris County,Houston,418,394,398,NA,NA,812
SAT,2014,Calvin Nelms H S,Harris County,Houston,470,451,427,NA,NA,921
SAT,2014,Southwest H S,Harris County,Houston,429,375,394,NA,NA,804
SAT,2014,Phoenix School At Southwest School,Harris County,Houston,519,515,495,NA,NA,1034
SAT,2014,Yes Prep - Southeast,Harris County,Houston,497,465,478,NA,NA,961
SAT,2014,Yes Prep - Southwest,Harris County,Houston,514,472,474,NA,NA,986
SAT,2014,Yes Prep - East End,Harris County,Houston,485,436,438,NA,NA,921
SAT,2014,Yes Prep - Gulfton,Harris County,Houston,503,450,441,NA,NA,953
SAT,2014,Yes Prep North Forest,Harris County,Houston,486,438,453,NA,NA,924
SAT,2014,Yes Prep - North Central,Harris County,Houston,521,470,477,NA,NA,991
SAT,2014,Harmony Science Academy,Harris County,Houston,534,499,494,NA,NA,1033
SAT,2014,Harmony School Of Ingenuity,Harris County,Houston,501,437,460,NA,NA,938
SAT,2014,Harmony Science Academy - Beaumont,Harris County,Houston,513,478,459,NA,NA,990
SAT,2014,Richard Milburn Academy - Suburban,Harris County,Houston,415,390,382,NA,NA,805
SAT,2014,Harmony Science Academy - Bryan/Co,Harris County,Houston,549,552,533,NA,NA,1101
SAT,2014,Harmony School Of Advancement - Hi,Harris County,Houston,536,507,522,NA,NA,1043
SAT,2014,Aldine H S,Harris County,Houston,445,409,404,NA,NA,854
SAT,2014,Carver H S For Applied Tech/Engine,Harris County,Houston,458,436,424,NA,NA,895
SAT,2014,Macarthur H S,Harris County,Houston,450,403,403,NA,NA,853
SAT,2014,Eisenhower H S,Harris County,Houston,439,402,396,NA,NA,841
SAT,2014,Nimitz H S,Harris County,Houston,444,418,405,NA,NA,862
SAT,2014,Victory Early College H S,Harris County,Houston,521,502,491,NA,NA,1022
SAT,2014,Hall Education Center,Harris County,Houston,338,312,323,NA,NA,650
SAT,2014,Hastings H S,Harris County,Houston,443,408,398,NA,NA,851
SAT,2014,Elsik H S,Harris County,Houston,436,400,393,NA,NA,836
SAT,2014,Taylor H S,Harris County,Houston,439,414,403,NA,NA,853
SAT,2014,Kerr H S,Harris County,Houston,556,526,527,NA,NA,1082
SAT,2014,Alief Early College H S,Harris County,Houston,468,445,449,NA,NA,913
SAT,2014,Channelview H S,Harris County,Houston,455,427,413,NA,NA,882
SAT,2014,Crosby H S,Harris County,Houston,487,476,455,NA,NA,963
SAT,2014,Cy-Fair High School,Harris County,Houston,550,522,506,NA,NA,1073
SAT,2014,Jersey Village High School,Harris County,Houston,528,494,477,NA,NA,1022
SAT,2014,Cypress Creek H S,Harris County,Houston,529,512,481,NA,NA,1041
SAT,2014,Langham Creek H S,Harris County,Houston,515,504,481,NA,NA,1019
SAT,2014,Cypress Falls H S,Harris County,Houston,521,494,470,NA,NA,1015
SAT,2014,Windfern High School,Harris County,Houston,481,453,466,NA,NA,934
SAT,2014,Cypress Springs H S,Harris County,Houston,460,450,429,NA,NA,910
SAT,2014,Cypress Ridge H S,Harris County,Houston,494,460,451,NA,NA,954
SAT,2014,Cypress Woods H S,Harris County,Houston,545,528,513,NA,NA,1073
SAT,2014,Cypress Ranch H S,Harris County,Houston,540,516,497,NA,NA,1057
SAT,2014,Cypress Lakes H S,Harris County,Houston,495,476,456,NA,NA,971
SAT,2014,Deer Park H S,Harris County,Houston,509,478,464,NA,NA,986
SAT,2014,North Forest H S,Harris County,Houston,340,348,330,NA,NA,688
SAT,2014,Galena Park H S,Harris County,Houston,459,437,437,NA,NA,896
SAT,2014,North Shore Senior High,Harris County,Houston,454,433,427,NA,NA,887
SAT,2014,Lee H S,Harris County,Houston,486,451,433,NA,NA,936
SAT,2014,Sterling H S,Harris County,Houston,506,471,445,NA,NA,977
SAT,2014,Goose Creek Memorial,Harris County,Houston,472,449,424,NA,NA,922
SAT,2014,Impact Early College H S,Harris County,Houston,529,511,473,NA,NA,1040
SAT,2014,Austin H S,Harris County,Houston,396,348,363,NA,NA,744
SAT,2014,Bellaire H S,Harris County,Houston,529,501,501,NA,NA,1029
SAT,2014,Davis H S,Harris County,Houston,388,351,357,NA,NA,739
SAT,2014,Furr H S,Harris County,Houston,384,349,355,NA,NA,732
SAT,2014,Jones H S,Harris County,Houston,353,310,326,NA,NA,663
SAT,2014,Kashmere H S,Harris County,Houston,346,306,316,NA,NA,651
SAT,2014,Lamar H S,Harris County,Houston,493,480,472,NA,NA,973
SAT,2014,Lee H S,Harris County,Houston,371,338,343,NA,NA,709
SAT,2014,Madison H S,Harris County,Houston,367,342,353,NA,NA,709
SAT,2014,Milby H S,Harris County,Houston,386,354,358,NA,NA,740
SAT,2014,Reagan H S,Harris County,Houston,432,405,401,NA,NA,837
SAT,2014,Community Services-Sec,Harris County,Houston,NA,NA,NA,NA,NA,NA
SAT,2014,Sterling H S,Harris County,Houston,368,343,362,NA,NA,711
SAT,2014,Waltrip H S,Harris County,Houston,425,394,384,NA,NA,818
SAT,2014,Washington B T H S,Harris County,Houston,410,368,366,NA,NA,778
SAT,2014,Westbury H S,Harris County,Houston,366,360,359,NA,NA,725
SAT,2014,Wheatley H S,Harris County,Houston,354,330,348,NA,NA,684
SAT,2014,Worthing H S,Harris County,Houston,346,329,333,NA,NA,675
SAT,2014,Yates H S,Harris County,Houston,364,354,359,NA,NA,718
SAT,2014,Sharpstown H S,Harris County,Houston,401,349,349,NA,NA,750
SAT,2014,Scarborough H S,Harris County,Houston,371,339,341,NA,NA,710
SAT,2014,Perfor & Vis Arts H S,Harris County,Houston,576,581,572,NA,NA,1156
SAT,2014,Debakey H S For Health Prof,Harris County,Houston,648,605,617,NA,NA,1253
SAT,2014,Chavez H S,Harris County,Houston,420,382,384,NA,NA,803
SAT,2014,Jordan H S,Harris County,Houston,390,351,359,NA,NA,741
SAT,2014,Law Enfcmt-Crim Just H S,Harris County,Houston,462,435,444,NA,NA,897
SAT,2014,Westside H S,Harris County,Houston,473,456,448,NA,NA,929
SAT,2014,Sharpstown International School,Harris County,Houston,416,386,399,NA,NA,802
SAT,2014,Texas Connections Academy At Houst,Harris County,Houston,503,520,498,NA,NA,1023
SAT,2014,H S For Business And Economic Succ,Harris County,Houston,328,324,343,NA,NA,653
SAT,2014,Eastwood Academy,Harris County,Houston,499,461,463,NA,NA,961
SAT,2014,North Houston Early College H S,Harris County,Houston,494,450,458,NA,NA,944
SAT,2014,Houston Math Science And Technolog,Harris County,Houston,385,337,355,NA,NA,722
SAT,2014,Mount Carmel Academy,Harris County,Houston,434,419,423,NA,NA,853
SAT,2014,Community Education Partners Se,Harris County,Houston,372,303,296,NA,NA,674
SAT,2014,Energized For Stem Academy Central,Harris County,Houston,415,392,382,NA,NA,807
SAT,2014,Carnegie Vanguard H S,Harris County,Houston,648,631,616,NA,NA,1279
SAT,2014,Challenge Early College H S,Harris County,Houston,530,517,505,NA,NA,1046
SAT,2014,Liberty H S,Harris County,Houston,382,370,339,NA,NA,752
SAT,2014,Empowerment College Prep H S,Harris County,Houston,537,426,421,NA,NA,963
SAT,2014,Leader's Academy,Harris County,Houston,335,329,341,NA,NA,664
SAT,2014,Hope Academy Charter School,Harris County,Houston,341,294,293,NA,NA,635
SAT,2014,East Early College H S,Harris County,Houston,514,478,479,NA,NA,993
SAT,2014,Houston Academy For International,Harris County,Houston,474,452,440,NA,NA,926
SAT,2014,Reach Charter,Harris County,Houston,307,312,322,NA,NA,618
SAT,2014,Advanced Virtual Academy At Scarbo,Harris County,Houston,NA,NA,NA,NA,NA,NA
SAT,2014,Vision Academy,Harris County,Houston,370,345,348,NA,NA,715
SAT,2014,Empowerment South Early College H,Harris County,Houston,485,460,420,NA,NA,945
SAT,2014,Energized For Stem Academy West H,Harris County,Houston,394,326,359,NA,NA,720
SAT,2014,Young Women's College Prep Academy,Harris County,Houston,454,424,424,NA,NA,878
SAT,2014,North Forest H S,Harris County,Houston,369,370,360,NA,NA,739
SAT,2014,Humble H S,Harris County,Houston,435,428,410,NA,NA,862
SAT,2014,Kingwood H S,Harris County,Houston,569,553,522,NA,NA,1122
SAT,2014,Quest Early College H S,Harris County,Houston,482,483,465,NA,NA,965
SAT,2014,Atascocita H S,Harris County,Houston,504,496,466,NA,NA,1e3
SAT,2014,Kingwood Park H S,Harris County,Houston,521,518,491,NA,NA,1039
SAT,2014,Summer Creek H S,Harris County,Houston,462,453,434,NA,NA,915
SAT,2014,Katy H S,Harris County,Houston,527,509,483,NA,NA,1036
SAT,2014,Taylor H S,Harris County,Houston,574,540,525,NA,NA,1114
SAT,2014,Mayde Creek H S,Harris County,Houston,491,466,446,NA,NA,957
SAT,2014,Cinco Ranch H S,Harris County,Houston,580,545,531,NA,NA,1126
SAT,2014,Morton Ranch H S,Harris County,Houston,482,470,452,NA,NA,952
SAT,2014,Seven Lakes H S,Harris County,Houston,583,555,551,NA,NA,1138
SAT,2014,Raines H S,Harris County,Houston,474,462,406,NA,NA,936
SAT,2014,Klein H S,Harris County,Houston,548,529,507,NA,NA,1077
SAT,2014,Klein Forest H S,Harris County,Houston,468,437,419,NA,NA,905
SAT,2014,Klein Oak H S,Harris County,Houston,536,522,498,NA,NA,1057
SAT,2014,Klein Collins H S,Harris County,Houston,519,503,476,NA,NA,1022
SAT,2014,Klein Annex,Harris County,Houston,NA,NA,NA,NA,NA,NA
SAT,2014,La Porte H S,Harris County,Houston,483,470,442,NA,NA,953
SAT,2014,Dewalt Alternative School,Harris County,Houston,NA,NA,NA,NA,NA,NA
SAT,2014,Pasadena High School,Harris County,Houston,444,413,406,NA,NA,857
SAT,2014,Sam Rayburn H S,Harris County,Houston,452,424,410,NA,NA,875
SAT,2014,South Houston High School,Harris County,Houston,441,418,407,NA,NA,859
SAT,2014,Dobie H S,Harris County,Houston,474,453,433,NA,NA,926
SAT,2014,Tegeler Career Center,Harris County,Houston,NA,NA,NA,NA,NA,NA
SAT,2014,Pasadena Memorial High School,Harris County,Houston,489,459,446,NA,NA,948
SAT,2014,Faith Christian Acad,Harris County,Houston,435,475,500,NA,NA,910
SAT,2014,Spring H S,Harris County,Houston,415,395,389,NA,NA,810
SAT,2014,Westfield H S,Harris County,Houston,380,358,360,NA,NA,739
SAT,2014,Andy Dekaney H S,Harris County,Houston,368,362,357,NA,NA,730
SAT,2014,Carl Wunsche Sr H S,Harris County,Houston,437,429,422,NA,NA,866
SAT,2014,Memorial H S,Harris County,Houston,596,564,567,NA,NA,1160
SAT,2014,Spring Woods H S,Harris County,Houston,474,437,424,NA,NA,911
SAT,2014,Northbrook H S,Harris County,Houston,428,392,381,NA,NA,819
